ayah_id,surah_number,ayah_number,ayah_stop_annotations,wasl_annotations,ayah_stop_segments,wasl_segments,issue_count,has_error
2260,19,14,10,9,13,12,0,False
2261,19,15,5,4,9,8,0,False
2262,19,16,12,11,21,19,0,False
2263,19,17,18,17,30,29,2,False
2264,19,18,11,10,17,16,0,False
2265,19,19,11,10,17,16,0,False
2266,19,20,14,13,23,22,0,False
2267,19,21,23,22,35,34,2,False
2268,19,22,5,4,9,8,0,False
2269,19,23,20,19,30,30,2,False
2270,19,24,12,11,20,20,2,False
2271,19,25,9,8,18,16,2,False
2272,19,26,27,26,44,43,0,False
2273,19,27,10,9,15,15,0,False
2274,19,28,15,14,25,23,0,False
2275,19,29,11,10,16,15,2,False
2276,19,30,12,11,18,16,0,False
2277,19,31,16,15,27,25,0,False
2278,19,32,12,11,18,17,0,False
2279,19,33,7,6,12,11,0,False
2280,19,34,11,11,20,21,2,False
2281,19,35,20,20,32,32,0,False
2282,19,36,17,17,24,25,0,False
2283,19,37,14,14,23,24,2,False
2284,19,38,16,16,27,28,0,False
2285,19,39,16,16,28,29,0,False
2286,19,40,12,12,21,22,2,False
2287,19,41,14,13,21,20,2,False
2288,19,42,12,11,24,23,0,False
2289,19,43,15,14,25,24,0,False
2290,19,44,12,11,22,21,0,False
2291,19,45,15,14,25,24,0,False
2292,19,46,21,20,32,31,6,False
2293,19,47,11,10,19,18,0,False
2294,19,48,22,21,35,34,2,False
2295,19,49,16,15,28,27,2,False
2296,19,50,13,12,21,20,0,False
2297,19,51,16,15,24,23,0,False
2298,19,52,12,11,21,20,0,False
2299,19,53,10,9,16,15,0,False
2300,19,54,17,16,28,26,0,False
2301,19,55,12,11,22,21,0,False
2302,19,56,14,13,23,21,0,False
2303,19,57,5,4,9,8,0,False
2304,19,58,46,45,71,69,4,False
2305,19,59,11,10,20,18,0,False
2306,19,60,17,16,29,27,2,False
2307,19,61,13,12,23,22,2,False
2308,19,62,16,15,24,23,2,False
2309,19,63,12,11,21,20,2,False
2310,19,64,17,16,31,29,2,False
2311,19,65,15,14,25,24,0,False
2312,19,66,9,8,16,15,0,False
2313,19,67,13,12,22,21,0,False
2314,19,68,14,13,23,22,0,False
2315,19,69,10,9,20,18,0,False
2316,19,70,7,6,14,13,2,False
2317,19,71,17,16,27,25,2,False
2318,19,72,11,10,19,18,2,False
2319,19,73,28,27,43,42,4,False
2320,19,74,13,12,19,18,0,False
2321,19,75,36,35,61,60,2,False
2322,19,76,24,23,35,35,2,False
2323,19,77,15,14,26,24,2,False
2324,19,78,6,5,12,10,0,False
2325,19,79,6,5,12,10,0,False
2326,19,80,7,6,11,11,0,False
2327,19,81,13,12,20,18,2,False
2328,19,82,9,8,15,14,0,False
2329,19,83,16,15,25,23,2,False
2330,19,84,6,5,12,10,0,False
2331,19,85,8,7,15,14,2,False
2332,19,86,10,9,17,16,2,False
2333,19,87,12,11,21,19,2,False
2334,19,88,6,5,10,8,0,False
2335,19,89,3,2,7,5,0,False
2336,19,90,13,12,22,20,0,False
2337,19,91,5,4,10,8,0,False
2338,19,92,8,7,15,13,0,False
2339,19,93,18,17,28,27,2,False
2340,19,94,5,4,11,9,0,False
2341,19,95,7,6,10,10,0,False
2342,19,96,14,13,26,25,2,False
2343,19,97,13,12,20,20,0,False
2344,19,98,14,13,22,21,0,False
6213,20,1,2,2,2,2,0,False
2345,20,2,7,7,12,12,0,False
2346,20,3,6,6,10,10,2,False
2347,20,4,14,14,20,20,0,False
2348,20,5,6,6,9,10,0,False
2349,20,6,14,14,23,24,2,False
2350,20,7,11,11,17,18,0,False
2351,20,8,11,11,19,20,4,False
2352,20,9,4,4,8,7,0,False
2353,20,10,25,25,37,37,0,False
2354,20,11,8,8,13,12,0,False
2355,20,12,10,10,19,19,0,False
2356,20,13,7,7,10,10,0,False
2357,20,14,20,20,32,32,4,False
2358,20,15,12,12,20,21,0,False
2359,20,16,12,12,23,24,0,False
2360,20,17,5,5,7,7,0,False
2361,20,18,12,12,20,21,2,False
2362,20,19,6,6,7,7,0,False
2363,20,20,8,8,11,12,0,False
2364,20,21,11,11,19,19,0,False
2365,20,22,13,13,24,25,4,False
2366,20,23,7,7,11,11,2,False
2367,20,24,6,6,12,13,2,False
2368,20,25,7,7,12,12,0,False
2369,20,26,5,5,9,9,0,False
2370,20,27,7,7,9,9,0,False
2371,20,28,2,2,5,5,0,False
2372,20,29,9,9,14,14,0,False
2373,20,30,4,4,6,6,0,False
2374,20,31,3,3,6,6,2,False
2375,20,32,6,6,9,9,0,False
2376,20,33,3,2,5,4,0,False
2377,20,34,4,3,7,6,0,False
2378,20,35,6,5,10,10,0,False
2379,20,36,8,8,10,10,0,False
2380,20,37,5,5,10,10,4,False
2381,20,38,7,7,14,13,4,False
2382,20,39,27,27,47,47,0,False
2383,20,40,31,31,54,54,2,False
2384,20,41,2,2,3,3,0,False
2385,20,42,12,12,17,17,0,False
2386,20,43,6,6,12,13,2,False
2387,20,44,6,6,10,11,0,False
2388,20,45,13,13,20,21,0,False
2389,20,46,9,9,13,13,2,False
2390,20,47,32,32,51,52,0,False
2391,20,48,12,12,21,22,2,False
2392,20,49,7,7,9,9,0,False
2393,20,50,9,9,17,18,2,False
2394,20,51,9,9,14,14,0,False
2395,20,52,13,13,23,23,0,False
2396,20,53,27,27,39,40,4,False
2397,20,54,17,17,25,26,0,False
2398,20,55,16,16,28,29,2,False
2399,20,56,9,9,15,15,0,False
2400,20,57,10,10,16,16,0,False
2401,20,58,13,13,23,23,0,False
2402,20,59,10,10,18,18,0,False
2403,20,60,4,4,8,9,0,False
2404,20,61,17,17,27,28,4,False
2405,20,62,13,13,21,22,0,False
2406,20,63,25,25,38,39,0,False
2407,20,64,10,10,18,19,0,False
2408,20,65,16,16,20,20,0,False
2409,20,66,15,15,26,27,2,False
2410,20,67,7,7,10,10,0,False
2411,20,68,6,6,12,13,0,False
2412,20,69,18,18,31,32,0,False
2413,20,70,16,16,25,25,0,False
2414,20,71,38,38,63,64,2,False
2415,20,72,32,32,52,52,2,False
2416,20,73,25,25,39,40,0,False
2417,20,74,15,15,25,26,0,False
2418,20,75,15,15,24,24,0,False
2419,20,76,21,21,31,32,0,False
2420,20,77,26,26,42,43,2,False
2421,20,78,9,9,16,16,0,False
2422,20,79,4,4,7,8,0,False
2423,20,80,27,27,47,48,0,False
2424,20,81,17,17,33,34,0,False
2425,20,82,13,13,20,21,0,False
2426,20,83,5,5,7,7,0,False
2427,20,84,11,11,18,19,2,False
2428,20,85,12,12,21,21,0,False
2429,20,86,32,32,55,55,4,False
2430,20,87,24,24,39,39,0,False
2431,20,88,21,21,29,29,4,False
2432,20,89,14,13,25,24,4,False
2433,20,90,28,28,41,41,0,False
2434,20,91,14,14,20,20,2,False
2435,20,92,10,10,15,15,0,False
2436,20,93,5,5,6,6,2,False
2437,20,94,23,23,41,41,0,False
2438,20,95,6,6,10,10,0,False
2439,20,96,18,18,31,31,0,False
2440,20,97,36,35,64,63,6,False
2441,20,98,15,14,26,25,8,False
2442,20,99,13,12,25,24,0,False
2443,20,100,8,7,13,13,0,False
2444,20,101,8,8,15,15,0,False
2445,20,102,13,12,21,20,0,False
2446,20,103,9,8,16,16,2,False
2447,20,104,13,12,22,21,2,False
2448,20,105,8,7,15,13,0,False
2449,20,106,5,4,9,7,0,False
2450,20,107,8,7,12,11,2,False
2451,20,108,15,14,27,27,2,False
2452,20,109,12,11,21,20,2,False
2453,20,110,9,8,16,15,0,False
2454,20,111,9,8,16,15,0,False
2455,20,112,11,10,19,18,0,False
2456,20,113,18,17,31,31,0,False
2457,20,114,19,18,31,30,4,False
2458,20,115,11,10,20,19,2,False
2459,20,116,12,12,21,21,2,False
2460,20,117,14,14,23,24,0,False
2461,20,118,8,8,14,14,4,False
2462,20,119,7,7,10,11,0,False
2463,20,120,13,13,23,24,2,False
2464,20,121,18,18,34,34,0,False
2465,20,122,6,6,12,13,0,False
2466,20,123,22,22,36,37,0,False
2467,20,124,14,14,23,24,0,False
2468,20,125,10,9,17,17,0,False
2469,20,126,11,11,19,19,0,False
2470,20,127,17,17,27,28,0,False
2471,20,128,26,26,40,41,0,False
2472,20,129,11,11,20,20,0,False
2473,20,130,29,29,45,46,2,False
2474,20,131,26,26,43,44,4,False
2475,20,132,16,16,28,29,0,False
2476,20,133,18,18,28,28,0,False
2477,20,134,27,27,40,41,2,False
2478,20,135,13,13,24,24,0,False
2479,21,1,13,13,23,23,0,False
2480,21,2,17,17,26,26,2,False
2481,21,3,30,30,48,49,4,False
2482,21,4,14,14,22,23,0,False
2483,21,5,16,16,27,28,2,False
2484,21,6,12,12,18,19,0,False
2485,21,7,22,22,34,35,4,False
2486,21,8,13,13,23,24,0,False
2487,21,9,16,16,28,29,0,False
2488,21,10,12,12,23,24,2,False
2489,21,11,16,16,29,30,0,False
2490,21,12,11,11,20,20,0,False
2491,21,13,16,16,30,31,2,False
2492,21,14,10,10,15,16,0,False
2493,21,15,12,12,23,24,0,False
2494,21,16,12,12,21,22,0,False
2495,21,17,16,16,26,27,0,False
2496,21,18,13,13,23,24,0,False
2497,21,19,18,18,29,29,0,False
2498,21,20,10,10,16,17,2,False
2499,21,21,11,11,16,17,2,False
2500,21,22,20,20,31,32,4,False
2501,21,23,5,5,8,9,0,False
2502,21,24,29,29,46,47,4,False
2503,21,25,23,23,38,39,8,False
2504,21,26,13,13,19,19,0,False
2505,21,27,7,7,12,13,0,False
2506,21,28,14,14,25,26,4,False
2507,21,29,21,21,34,35,2,False
2508,21,30,27,27,48,49,2,False
2509,21,31,17,17,28,29,0,False
2510,21,32,14,14,21,22,0,False
2511,21,33,18,18,32,33,4,False
2512,21,34,15,15,23,24,0,False
2513,21,35,17,17,29,30,2,False
2514,21,36,29,29,47,48,8,False
2515,21,37,15,15,22,23,0,False
2516,21,38,11,11,15,16,0,False
2517,21,39,23,23,37,38,2,False
2518,21,40,15,15,26,27,0,False
2519,21,41,17,17,25,26,2,False
2520,21,42,19,19,31,32,2,False
2521,21,43,23,23,36,37,2,False
2522,21,44,26,26,44,45,0,False
2523,21,45,16,16,25,26,0,False
2524,21,46,18,18,30,31,0,False
2525,21,47,23,23,39,40,0,False
2526,21,48,17,17,27,27,0,False
2527,21,49,10,10,17,18,2,False
2528,21,50,15,15,21,22,0,False
2529,21,51,13,13,21,22,2,False
2530,21,52,14,14,24,25,2,False
2531,21,53,10,10,14,15,0,False
2532,21,54,14,14,21,22,0,False
2533,21,55,9,9,14,15,0,False
2534,21,56,25,25,39,40,2,False
2535,21,57,13,13,21,22,0,False
2536,21,58,12,12,21,22,4,False
2537,21,59,12,12,17,18,2,False
2538,21,60,10,10,16,15,4,False
2539,21,61,9,9,13,14,0,False
2540,21,62,13,13,20,19,4,False
2541,21,63,13,13,19,20,0,False
2542,21,64,14,14,26,26,2,False
2543,21,65,13,13,22,23,0,False
2544,21,66,13,13,23,23,0,False
2545,21,67,10,10,18,19,0,False
2546,21,68,16,16,22,23,2,False
2547,21,69,14,14,21,20,2,False
2548,21,70,9,9,13,13,0,False
2549,21,71,14,14,23,24,4,False
2550,21,72,10,10,19,20,2,False
2551,21,73,28,28,46,46,4,False
2552,21,74,21,21,37,38,2,False
2553,21,75,10,10,17,18,0,False
2554,21,76,14,14,23,23,0,False
2555,21,77,21,21,34,35,2,False
2556,21,78,13,13,25,25,0,False
2557,21,79,20,20,34,35,0,False
2558,21,80,15,15,24,25,0,False
2559,21,81,26,26,40,41,6,False
2560,21,82,15,15,24,24,0,False
2561,21,83,16,16,27,27,2,False
2562,21,84,23,23,36,36,2,False
2563,21,85,15,15,21,21,0,False
2564,21,86,13,13,22,23,0,False
2565,21,87,33,33,56,56,4,False
2566,21,88,11,11,19,20,0,False
2567,21,89,18,18,29,29,0,False
2568,21,90,30,30,48,49,2,False
2569,21,91,22,22,33,34,2,False
2570,21,92,15,15,26,27,2,False
2571,21,93,10,10,17,18,2,False
2572,21,94,14,14,23,24,0,False
2573,21,95,12,12,19,20,0,False
2574,21,96,10,10,16,17,2,False
2575,21,97,30,30,47,48,2,False
2576,21,98,15,15,25,26,0,False
2577,21,99,16,16,21,22,2,False
2578,21,100,11,11,16,17,0,False
2579,21,101,15,15,26,26,4,False
2580,21,102,11,11,22,22,0,False
2581,21,103,15,15,25,26,2,False
2582,21,104,19,19,32,33,0,False
2583,21,105,19,19,33,34,0,False
2584,21,106,9,9,15,15,0,False
2585,21,107,10,10,17,18,2,False
2586,21,108,19,19,31,32,6,False
2587,21,109,21,21,34,35,0,False
2588,21,110,6,6,12,13,0,False
2589,21,111,10,10,17,18,2,False
2590,21,112,14,14,25,26,0,False
2591,22,1,13,13,22,23,0,False
2592,22,2,29,28,45,45,4,False
2593,22,3,16,15,22,22,0,False
2594,22,4,12,12,21,21,2,False
2595,22,5,100,99,160,160,4,False
2596,22,6,15,15,24,24,0,False
2597,22,7,20,20,31,31,0,False
2598,22,8,18,18,26,26,0,False
2599,22,9,19,18,29,29,0,False
2600,22,10,12,11,16,16,0,False
2601,22,11,33,33,56,57,0,False
2602,22,12,18,17,31,30,0,False
2603,22,13,13,13,20,20,2,False
2604,22,14,31,30,46,46,2,False
2605,22,15,29,29,48,49,2,False
2606,22,16,17,16,24,24,0,False
2607,22,17,40,39,63,63,8,False
2608,22,18,58,58,91,91,2,False
2609,22,19,26,26,40,40,2,False
2610,22,20,9,8,17,16,0,False
2611,22,21,6,5,8,8,0,False
2612,22,22,22,21,30,30,0,False
2613,22,23,39,39,59,59,2,False
2614,22,24,12,11,21,21,4,False
2615,22,25,42,42,70,70,6,False
2616,22,26,26,25,44,44,2,False
2617,22,27,20,19,32,31,0,False
2618,22,28,35,35,55,55,0,False
2619,22,29,14,13,22,22,0,False
2620,22,30,34,34,57,57,2,False
2621,22,31,27,26,41,41,0,False
2622,22,32,15,14,22,22,0,False
2623,22,33,17,16,27,27,4,False
2624,22,34,32,32,53,53,6,False
2625,22,35,31,31,51,52,2,False
2626,22,36,47,47,72,73,0,False
2627,22,37,31,31,52,53,2,False
2628,22,38,16,16,25,25,2,False
2629,22,39,16,16,29,29,2,False
2630,22,40,52,52,75,76,4,False
2631,22,41,32,32,47,47,2,False
2632,22,42,12,11,20,19,0,False
2633,22,43,5,4,7,6,2,False
2634,22,44,16,16,24,24,0,False
2635,22,45,24,23,34,34,0,False
2636,22,46,36,36,57,57,2,False
2637,22,47,18,18,28,29,0,False
2638,22,48,16,16,25,25,2,False
2639,22,49,15,15,23,23,0,False
2640,22,50,17,17,26,27,2,False
2641,22,51,14,14,21,22,2,False
2642,22,52,38,38,59,59,4,False
2643,22,53,29,28,48,47,2,False
2644,22,54,29,29,49,50,6,False
2645,22,55,18,18,32,33,2,False
2646,22,56,20,20,30,31,2,False
2647,22,57,17,17,24,25,2,False
2648,22,58,29,29,45,46,4,False
2649,22,59,14,14,20,21,0,False
2650,22,60,17,17,26,26,0,False
2651,22,61,26,26,37,37,4,False
2652,22,62,22,22,34,34,0,False
2653,22,63,21,21,32,32,2,False
2654,22,64,17,16,25,25,0,False
2655,22,65,42,42,63,64,4,False
2656,22,66,16,16,30,30,2,False
2657,22,67,25,25,43,44,2,False
2658,22,68,8,8,13,14,0,False
2659,22,69,11,11,16,17,0,False
2660,22,70,22,22,37,37,4,False
2661,22,71,20,20,31,31,0,False
2662,22,72,51,51,77,77,6,False
2663,22,73,41,40,70,70,2,False
2664,22,74,11,11,16,17,2,False
2665,22,75,17,17,25,25,0,False
2666,22,76,12,12,22,22,4,False
2667,22,77,19,19,38,38,4,False
2668,22,78,65,65,99,99,2,False
2669,23,1,4,4,9,9,0,False
2670,23,2,8,8,16,17,2,False
2671,23,3,7,7,12,12,2,False
2672,23,4,8,8,14,14,2,False
2673,23,5,9,9,17,17,2,False
2674,23,6,14,14,24,24,2,False
2675,23,7,11,11,18,18,0,False
2676,23,8,11,11,17,16,2,False
2677,23,9,9,9,17,17,2,False
2678,23,10,6,6,8,8,0,False
2679,23,11,11,11,17,18,2,False
2680,23,12,12,12,20,20,0,False
2681,23,13,11,11,18,18,0,False
2682,23,14,32,32,53,54,0,False
2683,23,15,5,5,11,11,0,False
2684,23,16,7,7,13,14,0,False
2685,23,17,13,13,23,24,0,False
2686,23,18,24,24,39,39,0,False
2687,23,19,25,25,36,36,0,False
2688,23,20,14,14,23,24,0,False
2689,23,21,28,28,45,45,0,False
2690,23,22,3,3,6,7,0,False
2691,23,23,19,19,36,37,6,False
2692,23,24,38,38,62,62,4,False
2693,23,25,11,11,20,21,2,False
2694,23,26,7,7,11,12,0,False
2695,23,27,43,43,68,69,6,False
2696,23,28,18,18,28,29,2,False
2697,23,29,16,16,24,25,0,False
2698,23,30,12,12,19,20,0,False
2699,23,31,9,9,18,18,0,False
2700,23,32,22,22,35,36,4,False
2701,23,33,41,41,68,69,4,False
2702,23,34,11,11,19,19,0,False
2703,23,35,16,16,28,28,0,False
2704,23,36,5,5,11,11,0,False
2705,23,37,14,14,25,24,2,False
2706,23,38,10,10,18,19,6,False
2707,23,39,7,7,11,12,0,False
2708,23,40,8,8,14,14,0,False
2709,23,41,12,12,21,22,0,False
2710,23,42,10,10,19,19,0,False
2711,23,43,6,6,11,11,0,False
2712,23,44,28,28,50,51,0,False
2713,23,45,17,17,23,24,0,False
2714,23,46,13,13,21,20,2,False
2715,23,47,9,9,17,17,0,False
2716,23,48,6,6,10,11,0,False
2717,23,49,8,8,15,16,0,False
2718,23,50,21,21,36,37,4,False
2719,23,51,15,15,28,28,0,False
2720,23,52,16,16,25,26,2,False
2721,23,53,12,12,20,21,0,False
2722,23,54,8,8,15,16,0,False
2723,23,55,9,9,15,15,0,False
2724,23,56,10,10,18,19,2,False
2725,23,57,10,10,18,18,2,False
2726,23,58,10,10,16,16,2,False
2727,23,59,9,9,15,15,2,False
2728,23,60,17,17,31,31,6,False
2729,23,61,12,12,19,20,2,False
2730,23,62,12,12,21,22,2,False
2731,23,63,21,21,33,34,0,False
2732,23,64,13,13,23,23,0,False
2733,23,65,14,14,21,22,0,False
2734,23,66,14,14,23,23,0,False
2735,23,67,7,7,11,12,0,False
2736,23,68,14,14,25,25,0,False
2737,23,69,11,11,19,19,0,False
2738,23,70,15,15,24,25,0,False
2739,23,71,23,23,41,41,0,False
2740,23,72,13,13,22,23,2,False
2741,23,73,12,12,18,19,2,False
2742,23,74,15,15,25,26,2,False
2743,23,75,16,16,27,28,0,False
2744,23,76,13,13,21,22,0,False
2745,23,77,15,15,27,28,0,False
2746,23,78,19,19,30,31,2,False
2747,23,79,12,12,21,22,4,False
2748,23,80,12,12,21,22,4,False
2749,23,81,6,6,10,11,0,False
2750,23,82,18,18,25,25,0,False
2751,23,83,20,20,28,29,2,False
2752,23,84,10,10,14,15,0,False
2753,23,85,7,7,9,10,0,False
2754,23,86,12,12,17,18,0,False
2755,23,87,6,6,8,9,0,False
2756,23,88,12,12,19,20,0,False
2757,23,89,9,9,10,11,0,False
2758,23,90,8,8,14,15,0,False
2759,23,91,25,25,40,40,4,False
2760,23,92,11,11,16,17,0,False
2761,23,93,10,10,18,18,0,False
2762,23,94,9,9,16,17,0,False
2763,23,95,12,12,18,19,0,False
2764,23,96,6,6,12,13,2,False
2765,23,97,8,8,14,13,0,False
2766,23,98,6,6,8,9,0,False
2767,23,99,7,7,15,15,2,False
2768,23,100,21,21,36,37,2,False
2769,23,101,14,14,22,23,0,False
2770,23,102,8,8,12,13,0,False
2771,23,103,16,16,28,28,2,False
2772,23,104,11,11,17,18,2,False
2773,23,105,11,11,14,15,2,False
2774,23,106,12,12,20,21,0,False
2775,23,107,16,16,25,26,0,False
2776,23,108,6,6,9,10,0,False
2777,23,109,29,29,46,46,2,False
2778,23,110,16,16,24,25,0,False
2779,23,111,11,11,20,21,0,False
2780,23,112,7,7,12,13,0,False
2781,23,113,7,7,11,12,0,False
2782,23,114,12,12,20,21,2,False
2783,23,115,16,16,28,29,2,False
2784,23,116,15,15,26,27,6,False
2785,23,117,23,23,38,39,2,False
2786,23,118,12,12,21,22,2,False
2787,24,1,21,21,29,30,0,False
2788,24,2,45,45,73,74,0,False
2789,24,3,26,26,45,46,4,False
2790,24,4,31,31,52,52,2,False
2791,24,5,19,19,27,28,4,False
2792,24,6,27,27,44,45,4,False
2793,24,7,11,11,17,18,0,False
2794,24,8,17,17,27,27,0,False
2795,24,9,12,12,19,20,0,False
2796,24,10,12,12,17,18,0,False
2797,24,11,38,38,59,60,4,False
2798,24,12,21,21,33,34,0,False
2799,24,13,19,19,33,34,0,False
2800,24,14,21,21,35,36,0,False
2801,24,15,16,16,27,27,2,False
2802,24,16,18,18,26,27,0,False
2803,24,17,11,11,13,13,2,False
2804,24,18,11,11,14,15,0,False
2805,24,19,34,34,59,60,6,False
2806,24,20,14,14,19,20,0,False
2807,24,21,48,48,81,82,2,False
2808,24,22,47,47,69,70,2,False
2809,24,23,26,26,46,46,2,False
2810,24,24,13,13,21,22,2,False
2811,24,25,13,13,21,22,0,False
2812,24,26,39,39,54,55,0,False
2813,24,27,27,27,50,51,2,False
2814,24,28,29,29,48,49,2,False
2815,24,29,23,23,38,39,0,False
2816,24,30,24,24,39,40,0,False
2817,24,31,107,107,189,190,12,False
2818,24,32,32,32,45,46,0,False
2819,24,33,80,80,126,127,6,False
2820,24,34,21,21,34,35,4,False
2821,24,35,81,81,122,122,0,False
2822,24,36,16,16,22,22,0,False
2823,24,37,35,35,50,50,0,False
2824,24,38,18,17,28,28,0,False
2825,24,39,36,35,57,56,2,False
2826,24,40,37,37,57,57,2,False
2827,24,41,31,31,45,46,2,False
2828,24,42,14,14,20,20,4,False
2829,24,43,46,46,69,69,2,False
2830,24,44,20,20,27,27,2,False
2831,24,45,47,47,64,64,0,False
2832,24,46,22,22,33,34,2,False
2833,24,47,29,29,42,43,0,False
2834,24,48,18,18,25,26,4,False
2835,24,49,7,7,13,14,2,False
2836,24,50,22,22,31,32,2,False
2837,24,51,24,24,41,42,4,False
2838,24,52,14,14,21,22,0,False
2839,24,53,28,28,46,47,0,False
2840,24,54,36,36,52,53,4,False
2841,24,55,53,53,93,94,8,False
2842,24,56,18,18,21,22,0,False
2843,24,57,18,18,28,28,2,False
2844,24,58,69,69,113,114,10,False
2845,24,59,26,26,38,39,2,False
2846,24,60,36,36,56,57,2,False
2847,24,61,92,92,150,151,2,False
2848,24,62,61,61,95,96,6,False
2849,24,63,36,36,62,62,8,False
2850,24,64,28,28,43,44,4,False
2851,25,1,16,15,27,26,2,False
2852,25,2,23,22,37,37,2,False
2853,25,3,32,31,54,54,4,False
2854,25,4,23,22,37,36,6,False
2855,25,5,15,14,20,20,0,False
2856,25,6,20,19,30,30,2,False
2857,25,7,23,22,37,36,2,False
2858,25,8,22,21,38,38,6,False
2859,25,9,13,12,19,19,0,False
2860,25,10,28,27,40,40,2,False
2861,25,11,12,11,21,21,0,False
2862,25,12,17,16,24,24,0,False
2863,25,13,16,15,25,24,0,False
2864,25,14,18,17,25,25,0,False
2865,25,15,16,15,30,30,2,False
2866,25,16,15,14,26,26,0,False
2867,25,17,22,22,37,37,0,False
2868,25,18,32,31,51,51,0,False
2869,25,19,25,24,35,35,0,False
2870,25,20,29,28,52,51,2,False
2871,25,21,25,24,43,43,4,False
2872,25,22,19,18,26,26,2,False
2873,25,23,16,15,27,27,2,False
2874,25,24,12,11,19,19,0,False
2875,25,25,9,8,14,14,0,False
2876,25,26,14,13,22,22,0,False
2877,25,27,11,10,19,19,0,False
2878,25,28,8,7,12,12,0,False
2879,25,29,14,13,25,25,0,False
2880,25,30,17,16,25,25,0,False
2881,25,31,16,15,26,26,0,False
2882,25,32,20,19,34,34,2,False
2883,25,33,10,9,18,17,2,False
2884,25,34,20,19,31,31,4,False
2885,25,35,14,13,24,23,2,False
2886,25,36,18,17,30,29,4,False
2887,25,37,28,27,45,44,2,False
2888,25,38,17,16,23,23,0,False
2889,25,39,13,12,18,18,0,False
2890,25,40,22,21,36,36,2,False
2891,25,41,17,16,23,23,4,False
2892,25,42,18,17,32,32,2,False
2893,25,43,9,8,18,17,2,False
2894,25,44,17,16,30,30,2,False
2895,25,45,16,15,28,27,4,False
2896,25,46,9,8,13,13,2,False
2897,25,47,17,16,25,25,4,False
2898,25,48,20,19,32,31,2,False
2899,25,49,15,14,22,22,0,False
2900,25,50,17,16,26,26,4,False
2901,25,51,9,8,15,14,0,False
2902,25,52,13,12,20,20,0,False
2903,25,53,25,24,36,36,2,False
2904,25,54,14,13,23,23,2,False
2905,25,55,21,20,38,38,0,False
2906,25,56,10,9,16,16,2,False
2907,25,57,14,13,25,25,4,False
2908,25,58,12,11,23,22,2,False
2909,25,59,23,22,35,35,2,False
2910,25,60,21,20,33,32,0,False
2911,25,61,21,20,29,29,2,False
2912,25,62,18,17,29,29,4,False
2913,25,63,21,20,33,33,2,False
2914,25,64,10,9,15,15,2,False
2915,25,65,19,18,32,31,2,False
2916,25,66,7,6,11,11,0,False
2917,25,67,17,16,28,28,2,False
2918,25,68,31,30,53,52,8,False
2919,25,69,9,8,16,15,0,False
2920,25,70,26,25,36,36,2,False
2921,25,71,11,10,20,20,4,False
2922,25,72,18,17,27,27,2,False
2923,25,73,19,18,29,29,2,False
2924,25,74,23,22,39,39,2,False
2925,25,75,13,12,19,18,0,False
2926,25,76,8,7,11,11,0,False
2927,25,77,13,12,24,24,0,False
6214,26,1,4,4,3,3,0,False
2928,26,2,6,6,8,9,0,False
2929,26,3,9,9,14,15,2,False
2930,26,4,13,13,23,24,0,False
2931,26,5,18,18,27,28,2,False
2932,26,6,9,9,16,17,0,False
2933,26,7,14,14,23,24,2,False
2934,26,8,12,12,21,22,0,False
2935,26,9,8,8,11,12,0,False
2936,26,10,10,10,15,15,0,False
2937,26,11,4,4,7,8,2,False
2938,26,12,7,7,13,13,0,False
2939,26,13,15,15,23,24,2,False
2940,26,14,8,8,14,14,0,False
2941,26,15,12,12,20,20,0,False
2942,26,16,12,12,20,20,0,False
2943,26,17,6,6,12,12,0,False
2944,26,18,13,13,20,20,2,False
2945,26,19,8,8,14,15,2,False
2946,26,20,9,9,14,15,0,False
2947,26,21,15,15,24,25,0,False
2948,26,22,9,9,17,17,0,False
